uuid,question,answer,url
279bd470-0a2f-4a63-a542-0aaa3dfc29b2,Can Zika virus be transmitted through donated blood?,"Zika virus may present a risk to blood safety. Currently there
is a limited knowledge of Zika virus and the ways it can be
transmitted. The majority of cases are transmitted to people through the
bite of an infected mosquito, Aedes mosquitos. Until more is
known about other means of transmission, precautions should be taken to
ensure the supply of blood is safe. Zika virus has been detected in blood donors in affected areas.Transmission of related flaviviruses (dengue and West Nile virus)
by blood transfusion has been documented, and thus transmission of Zika
virus is possible. Recently 2 probable cases of Zika virus transmission by blood transfusion have been reported from Campinas, Brazil.",https://www.who.int/news-room/questions-and-answers/item/zika-safe-blood-supply
19307a0c-7e71-4c25-aa64-3cafe085239b,What precautions should be taken to ensure that the blood supply is safe in countries where Zika infection is occurring?,"Ideally the blood supply during a regional outbreak of Zika should
be maintained by increasing blood collections in non-affected areas. In
non-affected areas, consideration may be given to defer potential
donors who have recently visited areas with ongoing transmission of Zika
virus infection for 28 days after their departure from these areas.",https://www.who.int/news-room/questions-and-answers/item/zika-safe-blood-supply
e02d9745-6c58-43b6-96a6-194cba6869f4,What about blood donations in areas affected by Zika?,"Blood collection may need to continue in affected areas to meet
needs for blood and its components. This may be necessary when an
outbreak is affecting a large swathe of a country or when it is not
possible to get blood from regions where Zika is not circulating.",https://www.who.int/news-room/questions-and-answers/item/zika-safe-blood-supply
3176d22a-5dbc-4db4-91b7-6b03b17ae51b,What measures may be considered for reducing the risk of Zika virus through blood transfusion in areas with active Zika virus transmission?,"Temporary exclusion of donors with a recent clinical history
consistent with Zika virus disease, such as a combination of fever or
rash with pinkeye, muscle aches, headache or malaise. Temporary exclusion of donors for whom laboratory test results show they may recently have been infected. Donors with clinical history consistent with Zika virus disease
or a recent history of Zika virus infection should be deferred for a
period not less than 28 days following the full resolution of symptoms.Similarly, sex partners of men with confirmed or suspected Zika
virus infection in the last 3 months should be deferred for at least 28
days after their last sexual contact.People who have already donated must be encouraged to report to
the blood transfusion service if they subsequently get symptoms of Zika
virus infection, or if they are diagnosed with recent Zika virus
infection within 14 days after blood donation.Blood components of appropriate shelf life (e.g. red blood cells)
may be quarantined for a period of 7–14 days and released following
confirmation from the donor that he or she has not experienced symptoms
consistent with the acute phase of Zika virus infection. For platelets,
which have a shorter shelf life, a 3-day quarantine period may be
considered.Countries with many visitors to affected countries may need to
assess the impact of deferral on blood supply availability and weigh the
risks against the benefits of restricting donations.",https://www.who.int/news-room/questions-and-answers/item/zika-safe-blood-supply
366dc2ce-5c55-4a0f-a7dd-bd37c27a97a8,How could blood donations be tested for the presence of Zika virus?,"Where possible, blood donations may be tested for the presence of
Zika virus by appropriate tests. Likely, pathogen reduction technology
(PRT) may be implemented for plasma and platelets.In some cases, the selective testing for the presence of the virus in blood donors returning from affected countries may be considered as an alternative to deferral.",https://www.who.int/news-room/questions-and-answers/item/zika-safe-blood-supply
9fd31bb7-0e59-4447-a91c-000374ec44fe,Should countries prepare that only have the Aedes mosquitoes but where the Zika virus has not been found?,"WHO recommends that countries where the mosquito that carries Zika
exists, yet the virus itself has not been found, consider preparing a
plan to ensure the availability of a safe and sufficient supply of blood
should an outbreak occur.",https://www.who.int/news-room/questions-and-answers/item/zika-safe-blood-supply
0255fa7a-a254-4585-b24a-fc202b2286d0,What is an Emergency Medical Team (EMT)?,"EMTs are groups of health professionals (doctors, nurses, paramedics etc.) that treat patients affected by an emergency or disaster. They come from governments, charities (NGOs), militaries and international organizations such as the International Red Cross/Red Crescent movement. They work to comply with the classification and minimum standards set by WHO and its partners, and come trained and self-sufficient so as not to burden the national system.Emergency medical teams have a long history of respondinig to sudden onset disasters (SOD) such as the Haiti earthquake, the Indian Ocean Tsunami and the floods in Pakistan.EMTs historically have had a trauma and surgical focus, but Ebola has shown us their value in outbreak response and other forms of emergency.The Ebola response was the largest deployment of EMTs for an outbreak (58 teams), which pales in comparison to the 151 teams deployed to respond to Typhoon Haiyan in November 2013 and the nearly 300 teams deployed to Haiti following the earthquake.Requirements for emergency health response are broader than those required for sudden onset disasters and trauma. They must include the ability to care for diseases such as cholera, Shigella and Ebola, as well as teams to support populations affected by flood, conflict and protracted crises such as famine.",https://www.who.int/news-room/questions-and-answers/item/emergencies-emergency-medical-teams
e6c32d94-76ff-47f7-aeb5-76bf7e38feea,How do we define an EMT?,EMTs work under the guidelines of the WHO Classification and Minimum Standards for Foreign Medical Teams in sudden onset disasters guidance. These guidelines discuss the principles and core standards of how registered EMTs must function and declare their operational capabilities. The electronic version of these guidelines can be found from the link below.Classification and minimum standards for Emergency Medical Teams in sudden onset disasters,https://www.who.int/news-room/questions-and-answers/item/emergencies-emergency-medical-teams
6332cee1-dbcf-4429-88db-cc21ac7b3ef7,What is the work of WHO to date in this area?,"Classification and minimum standards were published in mid-2013.These standards were used for the first time successfully in November 2013, following typhoon Haiyan. The Department of Health Philippines coordinated the deployment of 151 EMTs and found the new classification system fit for purpose.A new EMT unit was set up in the department of Emergency Risk Management & Humanitarian Response, WHO, Geneva, in February 2014.Their work has included:Building a new global registration system that will allow EMTs to register their capacity and be classified.Progression of EMT coordination in Southeast Asia, the Americas, Caribbean, Europe and the Pacific.Closer collaboration with UN OCHA, INSARAG (International Search and Rescue Advisory Group), UNDAC (UN Disaster Assessment and Coordination) teams and use by FMTs of the UN OSOCC (onsite operations and coordination centre) mechanisms.Regional exercises in the Americas with Urban Search and Rescue and EMTs co-deployed.Next steps for 2015 include:Working with countries to develop their national medical response team capacityTraining national ministries of health, in countries likely to suffer natural disasters, to be aware of the capacities of FMTs, and establish arrangements for the reception and coordination of teams on arrival.Development of best practice guidance and standards for FMTs to respond to the care of children, pregnant women, patients with disabilities, older people, and those with pre-existing health issues who have lost access to their medication during the disaster etc.",https://www.who.int/news-room/questions-and-answers/item/emergencies-emergency-medical-teams
bf82ab9a-df48-4d2d-b4c7-cef32eb32c6f,What is the Global EMT Registry?,"WHO has developed a global registration system where emergency medical teams can be verified and classified ready to be deployed to health emergencies. A global registry of all EMTs that meet the WHO EMT minimum standards for deployment in sudden onset emergencies from all-hazards provides time-limited surge clinical capacity to the affected populations. It serves as a deployment and coordination mechanism for all partners who aim to provide clinical care in emergencies such as tsunami, earthquake, flood, and more recently, in large outbreaks, such as the West Africa Ebola outbreak, which require a surge in clinical care capacity. It allows a country affected by a disaster or other emergency to call on teams that have been pre-registered and quality assured.",https://www.who.int/news-room/questions-and-answers/item/emergencies-emergency-medical-teams
51bbfb35-4420-4c52-9406-204ca211bb6a,What are its aims?,"Improve the quality of care providedImprove coordination between clinical care teamsProvide a predictable and timely response to affected governments and populationsServe as a quality improvement forum, with working groups developing minimum standards, best practice guidance, and sharing best practice between partnersProvide a forum for interaction between EMT providers and potential recipient countries, including allow countries to inform EMTs of the specific standard operating procedures (SOPs) and requirements for access to their country in the event of an emergency. (e.g. rules on importation of pain relief, registration as a doctor, etc.)",https://www.who.int/news-room/questions-and-answers/item/emergencies-emergency-medical-teams
b65684eb-9fba-4367-9fb1-9b43c01fb729,What does the Global Registry enable countries to do?,"It enables countries to improve their own national capacity, which they are then able to use to assist other countries in emergencies.It enables affected countries to accept and use EMTs in a timely, coordinated manner.Host governments and affected populations can depend on FMTs from the registry to arrive trained, equipped and capable of providing the intervention promised. Victims and their families can expect the clinical teams treating them to be of a safe minimum standard.Each team has unique individuals with various skill sets. Identifying these differences and placing them into the field requires coordination and communication to ensure the correct gaps are filled. EMT staff help facilitate and coordinate this placement.Offers of EMT assistance are more likely to be accepted if teams have pre-registered and have demonstrated their quality. Pre-registration will expedite arrival and tasking procedures in-country. Registered teams will be working within the national and international response effort rather than apart.Donors will have surety that the EMTs registered will have reached a minimum standard and would be able to offer a preferred list of accredited medical organisations that could be supported financially and through other means.The global community is now able to build around a predictable and described clinical surge capacity and can use this registry to examine capabilities and gaps for local response to various emergencies.",https://www.who.int/news-room/questions-and-answers/item/emergencies-emergency-medical-teams
dd343b6f-6401-40b6-a1ed-4eb557ccb753,What is the role of EMTs in the Ebola Response?,"Traditionally, EMTs were used for sudden onset disasters like earthquakes and typhoons, with a trauma and surgical focus. Ebola care during this multi-country outbreak has necessitated unique medical knowledge and equipment, and has carried unique risks for health care workers. The progress made against Ebola is part thanks to the response by the national and international teams that run the 72 Ebola Treatment Centres (ETCs) across three countries.WHO and the world have learned important lessons from the Ebola response that have a wider application to the agency and the global health response community. These lessons have been used to improve coordination, quality and predictability of clinical response teams deploying with surge capacity as EMTs.Over 40 organizations, including international NGOs, military, faith-based organizations and governments have deployed EMTs throughout the current Ebola Response.Countries that have sent EMTs to West Africa include Australia, China, Cuba, Democratic Republic of the Congo, Denmark, Ethiopia, France, Germany,Kenya, Korea, New Zealand, Nigeria, Norway, Russia, South Africa, Sweden, Uganda, United Kingdom and United States of America.",https://www.who.int/news-room/questions-and-answers/item/emergencies-emergency-medical-teams
7af18265-3895-4e0b-b40f-dd613c800565,Why is GMP important?,"Poor quality medicines are not only a health hazard, but a waste of money for both governments and individual consumers.",https://www.who.int/news-room/questions-and-answers/item/medicines-good-manufacturing-processes
fe44c79b-b5ec-4685-a413-43ce7d3c3428,Poor quality medicines can damage health,A poor quality medicine may contain toxic substances that have been unintentionally added.A medicine that contains little or none of the claimed ingredient will not have the intended therapeutic effect.,https://www.who.int/news-room/questions-and-answers/item/medicines-good-manufacturing-processes
1175f081-92bf-4bab-8e47-db4643a763d6,GMP helps boost pharmaceutical export opportunities,Most countries will only accept import and sale of medicines that have been manufactured to internationally recognized GMP. Governments seeking to promote their countries' export of pharmaceuticals can do so by making GMP mandatory for all pharmaceutical production and by training their inspectors in GMP requirements.,https://www.who.int/news-room/questions-and-answers/item/medicines-good-manufacturing-processes
553db23a-aa90-4006-b4a5-8350ef60f14c,What is GMP?,"Good manufacturing practice (GMP) is a system for ensuring that products are consistently produced and controlled according to quality standards. It is designed to minimize the risks involved in any pharmaceutical production that cannot be eliminated through testing the final product. The main risks are: unexpected contamination of products, causing damage to health or even death; incorrect labels on containers, which could mean that patients receive the wrong medicine; insufficient or too much active ingredient, resulting in ineffective treatment or adverse effects. GMP covers all aspects of production; from the starting materials, premises and equipment to the training and personal hygiene of staff. Detailed, written procedures are essential for each process that could affect the quality of the finished product. There must be systems to provide documented proof that correct procedures are consistently followed at each step in the manufacturing process - every time a product is made. WHO has established detailed guidelines for good manufacturing practice. Many countries have formulated their own requirements for GMP based on WHO GMP. Others have harmonized their requirements, for example in the Association of South-East Asian Nations (ASEAN), in the European Union and through the Pharmaceutical Inspection Convention.",https://www.who.int/news-room/questions-and-answers/item/medicines-good-manufacturing-processes
2c2924e7-2546-4e96-8b1b-543cbe90bf15,Is GMP necessary if there is a quality control laboratory?,Yes. Good quality must be built in during the manufacturing process; it cannot be tested into the product afterwards. GMP prevents errors that cannot be eliminated through quality control of the finished product. Without GMP it is impossible to be sure that every unit of a medicine is of the same quality as the units of medicine tested in the laboratory.,https://www.who.int/news-room/questions-and-answers/item/medicines-good-manufacturing-processes
02cba455-5d28-4839-9a75-81fdc9f6cb57,Can manufacturers afford to implement GMP?,"Yes. Making poor quality products does not save money. In the long run, it is more expensive finding mistakes after they have been made than preventing them in the first place. GMP is designed to ensure that mistakes do not occur. Implementation of GMP is an investment in good quality medicines. This will improve the health of the individual patient and the community, as well as benefiting the pharmaceutical industry and health professionals. Making and distributing poor quality medicines leads to loss of credibility for everyone: both public and private health care and the manufacturer.",https://www.who.int/news-room/questions-and-answers/item/medicines-good-manufacturing-processes
c5cce91b-3dec-4710-852c-4356d44534cd,WHO works to strengthen GMP,"WHO GMP guidelines are available online. If you require more information, please contact the WHO representative in your country, your WHO regional office or WHO headquarters in Geneva.",https://www.who.int/news-room/questions-and-answers/item/medicines-good-manufacturing-processes
8c846d7c-e29c-44e3-8e43-98b73d7f70a3,What does “preterm” mean?,"Preterm refers to a baby born before 37 weeks of pregnancy have been completed. Normally, a pregnancy lasts about 40 weeks.",https://www.who.int/news-room/questions-and-answers/item/newborn-health-preterm-babies
e48f16c7-845a-4357-9511-e4137afa1177,How many babies are born preterm every year and where?,"Preterm birth is a global problem. It occurs in high, low, and middle-income countries. About 15 million babies are born preterm each year; that is more than 1 in 10 babies worldwide. 60% of them are born in sub-Saharan Africa and South Asia.",https://www.who.int/news-room/questions-and-answers/item/newborn-health-preterm-babies
96620aca-760b-4cb6-8023-594367aa1112,How do preterm births occur?,"Most preterm births happen spontaneously, but some are due to early induction of labour or caesarean birth, whether for medical or non-medical reasons.",https://www.who.int/news-room/questions-and-answers/item/newborn-health-preterm-babies
a7b52956-d08b-4d2d-89ec-899193af2829,Is there a way to tell if you are at risk of having a preterm baby?,"There is no test that can accurately predict who might have a preterm birth. We do not fully understand the causes of preterm births.There are several factors that may put a pregnant woman at higher risk of a preterm birth, including a previous preterm birth, multiple pregnancies such as twins, triplets, etc, some chronic medical conditions such as high blood pressure, diabetes and infections. Pregnancy in adolescence is a major risk factor for preterm birth.",https://www.who.int/news-room/questions-and-answers/item/newborn-health-preterm-babies
0cd6a294-27ef-48fa-a4f2-75eb5fb39f79,Can a pregnant woman’s lifestyle put her at risk of a preterm birth?,"Women who smoke cigarettes, drink alcohol or take other recreational drugs are at a higher risk of having preterm babies. Stress from any cause is also known to increase a woman’s risk of having preterm birth.",https://www.who.int/news-room/questions-and-answers/item/newborn-health-preterm-babies
5837ed40-dbe2-459b-8a3b-96116185c256,How many preterm babies could be saved?,"Around 1 million preterm babies die each year. Those babies who survive can face lifelong physical, neurological or learning disabilities, often at great cost to families and society.An estimated three-quarters of these preterm babies could survive if they had access to proven and often inexpensive care – like warmth, breastfeeding support, and basic care for infections and breathing difficulties.Though preterm births occur in high-income countries, access to these proven interventions means that almost 9 out of every 10 preterm babies survive in those settings in sharp contrast to about 1 out of 10 in low-income countries.",https://www.who.int/news-room/questions-and-answers/item/newborn-health-preterm-babies
94864ecb-db42-4daf-a051-d99f65dcf59e,Why do preterm babies need special care?,"Preterm babies are not fully prepared to live in the world outside their mother’s womb. They get cold more easily and may need more help feeding than full-term babies. Because their bodies are not yet fully developed, they may have problems breathing and can also suffer from other complications including infections.",https://www.who.int/news-room/questions-and-answers/item/newborn-health-preterm-babies
586f8f7b-f9bd-4f91-8a61-28f56b612818,What do you consider as red meat?,"Red meat refers to all mammalian muscle meat, including, beef, veal, pork, lamb, mutton, horse, and goat.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
e30128fc-0f42-44ee-a843-58081b413e1b,What do you consider as processed meat?,"Processed meat refers to meat that has been transformed
through salting, curing, fermentation, smoking, or other processes to
enhance flavour or improve preservation. Most processed meats contain
pork or beef, but processed meats may also contain other red meats,
poultry, offal, or meat by-products such as blood.Examples of processed meat include hot dogs (frankfurters),
ham, sausages, corned beef, and biltong or beef jerky as well as canned
meat and meat-based preparations and sauces.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
73962cbe-115f-414a-b0a5-8e746e8d0143,Why did IARC choose to evaluate red meat and processed meat?,"An international advisory committee that met in 2014 recommended
red meat and processed meat as high priorities for evaluation by the
IARC Monographs Programme. This recommendation was based on
epidemiological studies suggesting that small increases in the risk of
several cancers may be associated with high consumption of red meat or
processed meat. Although these risks are small, they could be important
for public health because many people worldwide eat meat and meat
consumption is increasing in low- and middle-income countries. Although
some health agencies already recommend limiting intake of meat, these
recommendations are aimed mostly at reducing the risk of other diseases.
With this in mind, it was important for IARC to provide authoritative
scientific evidence on the cancer risks associated with eating red meat
and processed meat.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
92dd65cd-2a7f-482e-9f25-4b6428f7e50e,"What are the safest methods of cooking meat (e.g. sautéing, boiling, broiling, or barbecuing)?","Cooking at high temperatures or with the food in direct contact
with a flame or a hot surface, as in barbecuing or pan-frying, produces
more of certain types of carcinogenic chemicals (such as polycyclic
aromatic hydrocarbons and heterocyclic aromatic amines). However, there
were not enough data for the IARC Working Group to reach a conclusion
about whether the way meat is cooked affects the risk of cancer.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
2f461f7c-a276-436a-b98a-f1d7201071e2,Is eating raw meat safer?,"There were no data to address this question in relation to cancer
risk. However, the separate question of risk of infection from
consumption of raw meat needs to be kept in mind.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
532643ca-a105-41ce-8010-33f7e12b1c55,"Red meat was classified as Group 2A, probably carcinogenic to humans. What does this mean exactly?","In the case of red meat, the classification is based on
limited evidence from epidemiological studies showing positive
associations between eating red meat and developing colorectal cancer as
well as strong mechanistic evidence.Limited evidence means that a positive association has been
observed between exposure to the agent and cancer but that other
explanations for the observations (technically termed chance, bias, or
confounding) could not be ruled out.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
ff2aa4db-f82b-4a2f-b20e-c0372ce1605a,"Processed meat was classified as Group 1, carcinogenic to humans. What does this mean?","This category is used when there is sufficient evidence of
carcinogenicity in humans. In other words, there is convincing evidence
that the agent causes cancer. The evaluation is usually based on
epidemiological studies showing the development of cancer in exposed
humans.In the case of processed meat, this classification is based on
sufficient evidence from epidemiological studies that eating processed
meat causes colorectal cancer.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
d905429a-cdce-48c0-a0fb-639233516753,Processed meat was classified as carcinogenic to humans(Group 1). Tobacco smoking and asbestos are also both classified as carcinogenic to humans(Group 1). Does it mean that consumption of processed meat is as carcinogenic as tobacco smoking and asbestos?,"No, processed meat has been classified in the same category as
causes of cancer such as tobacco smoking and asbestos (IARC Group 1,
carcinogenic to humans), but this does NOT mean that they are all
equally dangerous. The IARC classifications describe the strength of the
scientific evidence about an agent being a cause of cancer, rather than
assessing the level of risk.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
248cefd7-83d6-450f-a1fa-a07daab05254,What types of cancers are linked or associated with eating red meat?,"The strongest, but still limited, evidence for an association with
eating red meat is for colorectal cancer. There is also evidence of
links with pancreatic cancer and prostate cancer.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
7ac7f816-7918-4b25-be3b-10bb60784274,What types of cancers are linked or associated with eating processed meat?,"The IARC Working Group concluded that eating processed meat causes
colorectal cancer. An association with stomach cancer was also seen,
but the evidence is not conclusive.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
77965eef-2764-4873-a9c4-9a9369527810,How many cancer cases every year can be attributed to consumption of processed meat and red meat?,"According to the most recent estimates by the Global Burden of
Disease Project, an independent academic research organization, about
34 000 cancer deaths per year worldwide are attributable to diets high
in processed meat.Eating red meat has not yet been established as a cause of
cancer. However, if the reported associations were proven to be causal,
the Global Burden of Disease Project has estimated that diets high in
red meat could be responsible for 50 000 cancer deaths per year
worldwide.These numbers contrast with about 1 million cancer deaths per
year globally due to tobacco smoking, 600 000 per year due to alcohol
consumption, and more than 200 000 per year due to air pollution.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
e893a979-74f3-4836-a545-74caa8966571,Could you quantify the risk of eating red meat and processed meat?,"The consumption of processed meat was associated with small
increases in the risk of cancer in the studies reviewed. In those
studies, the risk generally increased with the amount of meat consumed.
An analysis of data from 10 studies estimated that every 50 gram portion
of processed meat eaten daily increases the risk of colorectal cancer
by about 18%.The cancer risk related to the consumption of red meat is more
difficult to estimate because the evidence that red meat causes cancer
is not as strong. However, if the association of red meat and colorectal
cancer were proven to be causal, data from the same studies suggest
that the risk of colorectal cancer could increase by 17% for every 100
gram portion of red meat eaten daily.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
0a380d44-4a99-4db1-8426-85c5320887be,"Is the risk higher in children, in elderly people, in women, or in men? Are some people more at risk?",The available data did not allow conclusions about whether the risks differ in different groups of people.,https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
4972bdb2-71cb-4afc-b6a9-2b4fb658df2d,What about people who have had colon cancer? Should they stop eating red meat?,The available data did not allow conclusions about risks to people who have already had cancer.,https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
4e1fe109-db08-417f-a728-11be621cca89,Should I stop eating meat?,"Eating meat has known health benefits. Many national health
recommendations advise people to limit intake of processed meat and red
meat, which are linked to increased risks of death from heart disease,
diabetes, and other illnesses.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
d5c44889-0b29-4802-b44f-21658ac35ea7,How much meat is it safe to eat?,"The risk increases with the amount of meat consumed, but the data
available for evaluation did not permit a conclusion about whether a
safe level exists.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
74ac3aed-ed23-4d64-bd60-881150d5974e,What is WHO’s health recommendation to prevent cancer risk associated with eating red meat and processed meat?,"IARC is a research organization that evaluates the evidence
available on the causes of cancer but does not make health
recommendations as such. National governments and WHO are responsible
for developing nutritional guidelines. This evaluation by IARC
reinforces a 2002 recommendation from WHO that people who eat meat
should moderate the consumption of processed meat to reduce the risk of
colorectal cancer. Some other dietary guidelines also recommend limiting
consumption of red meat or processed meat, but these are focused mainly
on reducing the intake of fat and sodium, which are risk factors for
cardiovascular disease and obesity. Individuals who are concerned about
cancer could consider reducing their consumption of red meat or
processed meat until updated guidelines related specifically to cancer
have been developed.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
ce3198e5-2ce5-460c-bf92-4dc281912a30,Should we eat only poultry and fish?,The cancer risks associated with consumption of poultry and fish were not evaluated.,https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
6b4541d6-70c3-425c-92d3-0b6a167fe34f,Should we be vegetarians?,"Vegetarian diets and diets that include meat have different
advantages and disadvantages for health. However, this evaluation did
not directly compare health risks in vegetarians and people who eat
meat. That type of comparison is difficult because these groups can be
different in other ways besides their consumption of meat.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
b33af656-ebed-458b-852a-c2f2e3f2f7c1,Is there a type of red meat that is safer?,"A few studies have investigated the cancer risks associated with
different types of red meat, such as beef and pork, and with different
kinds of processed meats, like ham and hot dogs. However, there is not
enough information to say whether higher or lower cancer risks are
related to eating any particular type of red meat or processed meat.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
067681ee-ff6b-4d55-9e18-d1fc76c03c33,"Could the preservation method influence the risk (e.g. salting, deep-freezing, or irradiation)?","Different preservation methods could result in the formation of
carcinogens (e.g. N-nitroso compounds), but whether and how much this
contributes to the cancer risk is unknown.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
d44647a8-25cc-46af-9930-ae884700c32f,How many studies were evaluated?,"The IARC Working Group considered more than 800 different studies
on cancer in humans (some studies provided data on both types of meat;
in total more than 700 epidemiological studies provided data on red meat
and more than 400 epidemiological studies provided data on processed
meat).",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
bb76a3f3-5947-4076-98da-aad0d3ed5978,How many experts were involved in the evaluation?,The IARC Working Group consisted of 22 experts from 10 countries.,https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
eaf25dcb-ffb4-48f1-822a-4615aa0c8c47,What actions do you think governments should take based on your results?,"IARC is a research organization that evaluates the evidence on the
causes of cancer but does not make health recommendations as such. The
IARC Monographs are, however, often used as a basis for making national
and international policies, guidelines and recommendations to minimize
cancer risks. Governments may decide to include this new information on
the cancer hazards of processed meat in the context of other health
risks and benefits in updating dietary recommendations.",https://www.who.int/news-room/questions-and-answers/item/cancer-carcinogenicity-of-the-consumption-of-red-meat-and-processed-meat
ac277bfa-fbcd-4a95-912d-bfaca9628b87,What are SLCPs?,"Short-lived climate pollutants (SLCPs), found in ambient (outdoor) and household air pollution, produce strong climate change effects but only remain in the atmosphere briefly –for a few days to about a decade. The short life span of SLCPs means that assertive action now to reduce emissions can rapidly improve both air quality as well as slowing the rate of near-term climate change.The main SLCPs of direct concern to health include black carbon (or ‘soot’), methane and ozone, which all contribute to both health-harmful air pollution and global warming. . Black carbon (BC) makes up a significant portion of fine particulate matter, the air pollutant most associated with premature death and morbidity. Ozone has significant adverse impacts on respiratory health, and methane contributes to ozone formation. Mitigation experts believe that firm actions reducing SLCP emissions could slow the pace of climate change by as much as .5⁰ C over the next few decades. Even so, it is important to note that SLCP reduction measures complement, but do not replace, the actions needed to reduce longer-lived CO2 emissions for climate stabilization.",https://www.who.int/news-room/questions-and-answers/item/air-pollution-reducing-short-lived-climate-pollutants
60ab29c0-6008-42b0-a6c3-f102bd32885e,Where do these pollutants come from?,"Open fires, (including wildfires, deliberate forest/brush burning, and burning of urban and crop waste), comprise the largest single source of black carbon emissions. Fuel combustion in residential and commercial buildings, as well as transport, account for approximately 80% of black carbon emissions from human activities related to energy production and use. Emissions from diesel, biomass and kerosene combustion are among the sources with the heaviest black carbon concentrations, and accordingly have been identified as priority sources for reducing emissions that contribute to near-term climate change.Particulate emissions from other sources, such as coal-fired power plants, are also a source of black carbon emissions, but here BC is co-emitted with other pollutants that have a climate “cooling” effect so that mitigation in this sector would have less of an impact on near-term climate change. In health terms, however, mitigation efforts that reduce fine particulates from other sources can, of course, be beneficial, and may also may reduce CO2 and thus longer term climate change.Ozone is not emitted directly but develops when a number of “precursor” pollution emissions interact in the presence of sunlight. Precursor emissions often include; methane, oxides of nitrogen, volatile organic compounds, and carbon monoxide. Ozone is the second SLCP that causes adverse respiratory effects, with impacts ranging from changes in lung function and increased incidence of asthma to premature mortality. Methane is a powerful SLCP in and of itself, mainly produced from the agriculture sector, including livestock production, waste sector, and as a byproduct of fossil fuel extraction and distribution. Methane emissions impact on health through their role in ozone formation.",https://www.who.int/news-room/questions-and-answers/item/air-pollution-reducing-short-lived-climate-pollutants
9f44a72c-3910-442b-9d87-048190ecc954,What is the impact of SCLPs on health?,"Since SLCPs contribute to ambient levels of ozone and PM2.5, SCLP emissions are directly associated with cardiovascular and respiratory diseases, including heart disease, pulmonary disease, respiratory infections and lung cancer. SLCP emissions thus contribute significantly to the more than 7 million premature deaths annually linked to air pollution.Indirectly, the SLCPs ozone and black carbon reduce plant photosynthesis and growth, thus decreasing agricultural yields, which in turn threatens food security. They also affect weather patterns and the melting of snow and ice, which may harm and endanger health through extreme weather events such as floods.",https://www.who.int/news-room/questions-and-answers/item/air-pollution-reducing-short-lived-climate-pollutants
